ind,pop,continent,country,latitude,longitude,sample_size,contributor,data_set,type,samples_size
HGDP01006,Karitiana,America,Brazil,-10,-63,14,Patterson et al. 2012,HOG,array,0
HGDP01010,Karitiana,America,Brazil,-10,-63,14,Patterson et al. 2012,HOG,array,0
HGDP01012,Karitiana,America,Brazil,-10,-63,14,Patterson et al. 2012,HOG,array,0
HGDP01013,Karitiana,America,Brazil,-10,-63,14,Patterson et al. 2012,HOG,array,0
HGDP01014,Karitiana,America,Brazil,-10,-63,14,Patterson et al. 2012,HOG,array,0
HGDP01015,Karitiana,America,Brazil,-10,-63,14,Patterson et al. 2012,HOG,array,0
HGDP01018,Karitiana,America,Brazil,-10,-63,14,Patterson et al. 2012,HOG,array,0
HGDP01019,Karitiana,America,Brazil,-10,-63,14,Patterson et al. 2012,HOG,array,0
HGDP01028,Bantu_SA_Herero,Africa,BotswanaOrNamibia,-22,19,2,Patterson et al. 2012,HOG,array,0
HGDP01035,Bantu_SA_Herero,Africa,BotswanaOrNamibia,-22,19,2,Patterson et al. 2012,HOG,array,0
HGDP01030,Bantu_SA_Tswana,Africa,BotswanaOrNamibia,-28,24,2,Patterson et al. 2012,HOG,array,0
HGDP01034,Bantu_SA_Tswana,Africa,BotswanaOrNamibia,-28,24,2,Patterson et al. 2012,HOG,array,0
HGDP01031,Bantu_SA_Ovambo,Africa,Angola,-19,18,1,Patterson et al. 2012,HOG,array,0
HGDP01033,Bantu_SA_Zulu,Africa,SouthAfrica,-28,31,1,Patterson et al. 2012,HOG,array,0
HGDP01037,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01041,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01043,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01044,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01047,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01050,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01051,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01053,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01055,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01056,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01057,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01058,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01059,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01060,Pima,America,Mexico,29,-108,14,Patterson et al. 2012,HOG,array,0
HGDP01095,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01096,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01097,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01098,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01099,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01100,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01101,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01102,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01103,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01104,Tujia,EastAsia,China,29,109,10,Patterson et al. 2012,HOG,array,0
HGDP01147,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01151,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01152,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01153,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01155,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01156,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01157,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01171,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01172,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01173,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01174,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01177,Italian_Bergamo,WestEurasia,Italy(Bergamo),46,10,13,Patterson et al. 2012,HOG,array,0
HGDP01161,Italian_Tuscan,WestEurasia,Italy(Tuscany),43,11,8,Patterson et al. 2012,HOG,array,0
HGDP01162,Italian_Tuscan,WestEurasia,Italy(Tuscany),43,11,8,Patterson et al. 2012,HOG,array,0
HGDP01163,Italian_Tuscan,WestEurasia,Italy(Tuscany),43,11,8,Patterson et al. 2012,HOG,array,0
HGDP01164,Italian_Tuscan,WestEurasia,Italy(Tuscany),43,11,8,Patterson et al. 2012,HOG,array,0
HGDP01166,Italian_Tuscan,WestEurasia,Italy(Tuscany),43,11,8,Patterson et al. 2012,HOG,array,0
HGDP01167,Italian_Tuscan,WestEurasia,Italy(Tuscany),43,11,8,Patterson et al. 2012,HOG,array,0
HGDP01168,Italian_Tuscan,WestEurasia,Italy(Tuscany),43,11,8,Patterson et al. 2012,HOG,array,0
HGDP01169,Italian_Tuscan,WestEurasia,Italy(Tuscany),43,11,8,Patterson et al. 2012,HOG,array,0
HGDP01179,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01180,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01181,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01182,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01183,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01184,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01185,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01186,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01187,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01188,Yi,EastAsia,China,28,103,10,Patterson et al. 2012,HOG,array,0
HGDP01189,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01190,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01191,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01192,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01193,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01194,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01195,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01196,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01197,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01198,Miao,EastAsia,China,28,109,10,Patterson et al. 2012,HOG,array,0
HGDP01203,Oroqen,EastAsia,China,50.4,126.5,9,Patterson et al. 2012,HOG,array,0
HGDP01204,Oroqen,EastAsia,China,50.4,126.5,9,Patterson et al. 2012,HOG,array,0
HGDP01205,Oroqen,EastAsia,China,50.4,126.5,9,Patterson et al. 2012,HOG,array,0
HGDP01206,Oroqen,EastAsia,China,50.4,126.5,9,Patterson et al. 2012,HOG,array,0
HGDP01207,Oroqen,EastAsia,China,50.4,126.5,9,Patterson et al. 2012,HOG,array,0
HGDP01208,Oroqen,EastAsia,China,50.4,126.5,9,Patterson et al. 2012,HOG,array,0
HGDP01209,Oroqen,EastAsia,China,50.4,126.5,9,Patterson et al. 2012,HOG,array,0
HGDP01211,Oroqen,EastAsia,China,50.4,126.5,9,Patterson et al. 2012,HOG,array,0
HGDP01212,Oroqen,EastAsia,China,50.4,126.5,9,Patterson et al. 2012,HOG,array,0
HGDP01213,Daur,EastAsia,China,48.5,124,9,Patterson et al. 2012,HOG,array,0
HGDP01214,Daur,EastAsia,China,48.5,124,9,Patterson et al. 2012,HOG,array,0
HGDP01215,Daur,EastAsia,China,48.5,124,9,Patterson et al. 2012,HOG,array,0
HGDP01216,Daur,EastAsia,China,48.5,124,9,Patterson et al. 2012,HOG,array,0
HGDP01217,Daur,EastAsia,China,48.5,124,9,Patterson et al. 2012,HOG,array,0
HGDP01218,Daur,EastAsia,China,48.5,124,9,Patterson et al. 2012,HOG,array,0
HGDP01220,Daur,EastAsia,China,48.5,124,9,Patterson et al. 2012,HOG,array,0
HGDP01221,Daur,EastAsia,China,48.5,124,9,Patterson et al. 2012,HOG,array,0
HGDP01222,Daur,EastAsia,China,48.5,124,9,Patterson et al. 2012,HOG,array,0
HGDP01223,Mongola,CentralAsiaSiberia,China,45,111,11,Patterson et al. 2012,HOG,array,0
HGDP01225,Mongola,CentralAsiaSiberia,China,45,111,11,Patterson et al. 2012,HOG,array,0
HGDP01227,Mongola,CentralAsiaSiberia,China,45,111,11,Patterson et al. 2012,HOG,array,0
HGDP01228,Mongola,CentralAsiaSiberia,China,45,111,11,Patterson et al. 2012,HOG,array,0
HGDP01231,Mongola,CentralAsiaSiberia,China,45,111,11,Patterson et al. 2012,HOG,array,0
HGDP01232,Mongola,CentralAsiaSiberia,China,45,111,11,Patterson et al. 2012,HOG,array,0
HGDP01233,Hezhen,EastAsia,China,47.5,133.5,9,Patterson et al. 2012,HOG,array,0
HGDP01234,Hezhen,EastAsia,China,47.5,133.5,9,Patterson et al. 2012,HOG,array,0
HGDP01237,Hezhen,EastAsia,China,47.5,133.5,9,Patterson et al. 2012,HOG,array,0
HGDP01238,Hezhen,EastAsia,China,47.5,133.5,9,Patterson et al. 2012,HOG,array,0
HGDP01239,Hezhen,EastAsia,China,47.5,133.5,9,Patterson et al. 2012,HOG,array,0
HGDP01240,Hezhen,EastAsia,China,47.5,133.5,9,Patterson et al. 2012,HOG,array,0
HGDP01241,Hezhen,EastAsia,China,47.5,133.5,9,Patterson et al. 2012,HOG,array,0
HGDP01242,Hezhen,EastAsia,China,47.5,133.5,9,Patterson et al. 2012,HOG,array,0
HGDP01244,Xibo,EastAsia,China,43.5,81.5,9,Patterson et al. 2012,HOG,array,0
HGDP01245,Xibo,EastAsia,China,43.5,81.5,9,Patterson et al. 2012,HOG,array,0
HGDP01246,Xibo,EastAsia,China,43.5,81.5,9,Patterson et al. 2012,HOG,array,0
HGDP01248,Xibo,EastAsia,China,43.5,81.5,9,Patterson et al. 2012,HOG,array,0
HGDP01249,Xibo,EastAsia,China,43.5,81.5,9,Patterson et al. 2012,HOG,array,0
HGDP01250,Xibo,EastAsia,China,43.5,81.5,9,Patterson et al. 2012,HOG,array,0
HGDP01251,Xibo,EastAsia,China,43.5,81.5,9,Patterson et al. 2012,HOG,array,0
HGDP01253,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01254,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01255,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01256,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01257,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01258,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01259,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01262,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01263,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01264,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01265,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01268,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01272,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01274,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01275,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01276,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01277,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01278,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01279,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01280,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01282,Mozabite,Africa,Algeria,32,3,27,Patterson et al. 2012,HOG,array,0
HGDP01287,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01288,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01289,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01290,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01291,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01292,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01293,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01294,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01295,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01296,Han_NChina,EastAsia,China,32.3,114,10,Patterson et al. 2012,HOG,array,0
HGDP01297,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01298,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01299,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01300,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01301,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01302,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01303,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01304,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01305,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01306,Uygur,EastAsia,China,44,81,10,Patterson et al. 2012,HOG,array,0
HGDP01307,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01308,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01309,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01310,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01311,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01312,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01313,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01314,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01315,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01316,Dai,EastAsia,China,21,100,10,Patterson et al. 2012,HOG,array,0
HGDP01317,Lahu,EastAsia,China,22,100,8,Patterson et al. 2012,HOG,array,0
HGDP01318,Lahu,EastAsia,China,22,100,8,Patterson et al. 2012,HOG,array,0
HGDP01319,Lahu,EastAsia,China,22,100,8,Patterson et al. 2012,HOG,array,0
HGDP01320,Lahu,EastAsia,China,22,100,8,Patterson et al. 2012,HOG,array,0
HGDP01321,Lahu,EastAsia,China,22,100,8,Patterson et al. 2012,HOG,array,0
HGDP01322,Lahu,EastAsia,China,22,100,8,Patterson et al. 2012,HOG,array,0
HGDP01323,Lahu,EastAsia,China,22,100,8,Patterson et al. 2012,HOG,array,0
HGDP01326,Lahu,EastAsia,China,22,100,8,Patterson et al. 2012,HOG,array,0
HGDP01327,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01328,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01329,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01330,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01331,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01332,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01333,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01334,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01335,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01336,She,EastAsia,China,27,119,10,Patterson et al. 2012,HOG,array,0
HGDP01337,Naxi,EastAsia,China,26,100,9,Patterson et al. 2012,HOG,array,0
HGDP01338,Naxi,EastAsia,China,26,100,9,Patterson et al. 2012,HOG,array,0
HGDP01339,Naxi,EastAsia,China,26,100,9,Patterson et al. 2012,HOG,array,0
HGDP01340,Naxi,EastAsia,China,26,100,9,Patterson et al. 2012,HOG,array,0
HGDP01341,Naxi,EastAsia,China,26,100,9,Patterson et al. 2012,HOG,array,0
HGDP01342,Naxi,EastAsia,China,26,100,9,Patterson et al. 2012,HOG,array,0
HGDP01344,Naxi,EastAsia,China,26,100,9,Patterson et al. 2012,HOG,array,0
HGDP01345,Naxi,EastAsia,China,26,100,9,Patterson et al. 2012,HOG,array,0
HGDP01346,Naxi,EastAsia,China,26,100,9,Patterson et al. 2012,HOG,array,0
HGDP01347,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01348,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01349,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01350,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01351,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01352,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01353,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01354,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01355,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01356,Tu,EastAsia,China,36,101,10,Patterson et al. 2012,HOG,array,0
HGDP01357,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01358,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01359,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01360,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01362,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01363,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01364,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01365,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01366,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01367,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01368,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01370,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01371,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01373,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01374,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01375,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01377,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01378,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01379,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01380,Basque_French,WestEurasia,France,43,0,22,Patterson et al. 2012,HOG,array,0
HGDP01381,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01382,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01383,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01385,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01386,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01387,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01396,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01397,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01398,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01399,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01400,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01401,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01402,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01403,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01404,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
NA13626,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
NA13619,Adygei,WestEurasia,Russia(Caucasus),44,39,25,Coriell Cell Repositories,HOG,array,0
HGDP01405,BantuKenya,Africa,Kenya,-3,37,11,Patterson et al. 2012,HOG,array,0
HGDP01408,BantuKenya,Africa,Kenya,-3,37,11,Patterson et al. 2012,HOG,array,0
HGDP01414,BantuKenya,Africa,Kenya,-3,37,11,Patterson et al. 2012,HOG,array,0
HGDP01417,BantuKenya,Africa,Kenya,-3,37,11,Patterson et al. 2012,HOG,array,0
HGDP01418,BantuKenya,Africa,Kenya,-3,37,11,Patterson et al. 2012,HOG,array,0
HGDP01419,BantuKenya,Africa,Kenya,-3,37,11,Patterson et al. 2012,HOG,array,0
Ayodo_21S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_23S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_69S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_90S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_43S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_81S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_52S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_61S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_41S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_40S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_34S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_35S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_5S,Somali,Africa,Kenya,5.6,48.3,13,George Ayodo,HOG,array,0
Ayodo_47K,Kikuyu,Africa,Kenya,-0.4,36.9,4,George Ayodo,HOG,array,0
Ayodo_67K,Kikuyu,Africa,Kenya,-0.4,36.9,4,George Ayodo,HOG,array,0
Ayodo_61K,Kikuyu,Africa,Kenya,-0.4,36.9,4,George Ayodo,HOG,array,0
Ayodo_83K,Kikuyu,Africa,Kenya,-0.4,36.9,4,George Ayodo,HOG,array,0
mixe0029,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
mixe0030,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
mixe0015,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
mixe0035,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
mixe0018,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
mixe0026,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
mixe0027,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
mixe0028,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
mixe0007,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
mixe0009,Mixe,America,Mexico,17,96.6,10,William Klitz / Cheryl Winkler,HOG,array,0
IHW9118,Australian_ECCAC,Oceania,Australia,-13,143,9,European Collection of Cell Cultures,HOG,array,0
IHW9195,Australian_ECCAC,Oceania,Australia,-13,143,9,European Collection of Cell Cultures,HOG,array,0
IHW9193,Australian_ECCAC,Oceania,Australia,-13,143,9,European Collection of Cell Cultures,HOG,array,0
Ayodo_103M,Masai_Ayodo,Africa,Kenya,-1.1,35.9,3,George Ayodo,HOG,array,0
Ayodo_101M,Masai_Ayodo,Africa,Kenya,-1.1,35.9,3,George Ayodo,HOG,array,0
Bar08,Hadza_Henn,Africa,Tanzania,-3.6,35.1,8,Brenna Henna / Joanna Mountain,HOG,array,0
